deal_id,file,published,date_source,topics,crosswalk_conf,enrich,warnings
koica-rwa-digital-ambassador-2022,2022-01-01-koica-rwa-digital-ambassador-2022-project-for-enhancing-digital-literacy-through.md,2022-01-01,source,capacity.literacy|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
miga-rwa-airtel-mobile-money-2022,2022-01-01-miga-rwa-airtel-mobile-money-2022-airtel-mobile-money-rwanda-digital-financial.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,"disbursed reported as 0 on a completed deal -> treated as unknown, not zero"
koica-rwa-ebm-taxation-2018,2018-01-01-koica-rwa-ebm-taxation-2018-project-for-enhancement-of-electronic-billing.md,2018-01-01,source,dpi.govtech|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
koica-rwa-sisic-standardisation-ict-2024,2024-01-01-koica-rwa-sisic-standardisation-ict-2024-strengthening-rwanda-industrial-standardisation-ict-capacity.md,2024-01-01,source,tech.industry|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
eximbank-cn-sen-001,2015-01-01-eximbank-cn-sen-001-china-eximbank-provides-rmb-530-million.md,2015-01-01,source,dpi.govtech|finance.new,high,not attempted,
eximbank-cn-sen-002,2018-01-01-eximbank-cn-sen-002-china-eximbank-provides-rmb-105-billion.md,2018-01-01,source,tech.industry|finance.new,med,not attempted,
usaid-sen-health-systems-stren-2016,2016-01-01-usaid-sen-health-systems-stren-2016-health-systems-strengthening-plus-hss.md,2016-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
enabel-sen-direcct-2021,2021-01-01-enabel-sen-direcct-2021-direcct-senegal-acp-eu-digital-response-for.md,2021-01-01,source,dpi.mis|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
jica-sen-interoperable-database-2024,2024-01-01-jica-sen-interoperable-database-2024-project-for-supporting-the-establishment-of.md,2024-01-01,source,dpi.exchange|finance.new,high,not attempted,
eximbank-cn-sen-003,2021-01-01-eximbank-cn-sen-003-diamniadio-data-centre-restructuring-and-smart.md,2021-01-01,source,infra.store|finance.new,high,not attempted,
koica-sen-isep-makerspace-incubator-2021,2021-01-01-koica-sen-isep-makerspace-incubator-2021-project-for-establishing-a-start-up-incubating.md,2021-01-01,source,tech.industry|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
dfc-sen-quantumid-2024,2024-01-01-dfc-sen-quantumid-2024-quantumid-technologies-senegal-e-commerce-platform-loan.md,2024-01-01,source,tech.industry|finance.new,med,not attempted,"slug inferred from the source text: ""e-commerce, logistics and cargo tracking platform"""
pidg-sen-sonatel-2020,2020-01-01-pidg-sen-sonatel-2020-sonatel-local-currency-bond---eaif.md,2020-01-01,source,infra.connect|finance.new,high,d-portal ok,
koica-sen-isep-establishment-2015,2015-01-01-koica-sen-isep-establishment-2015-project-for-the-establishment-of-isep.md,2015-01-01,source,capacity.training|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
koica-sen-national-assembly-ict-2021,2021-01-01-koica-sen-national-assembly-ict-2021-project-for-modernisation-of-means-of.md,2021-01-01,source,include.access|finance.new,med,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
afdb-sen-001,2015-01-01-afdb-sen-001-senegal---digital-technology-park-project.md,2015-01-01,source,tech.industry|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
afdb-sen-002,2022-01-01-afdb-sen-002-senegal---digital-technology-park.md,2022-01-01,source,tech.industry|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
kfw-sen-003,2020-01-01-kfw-sen-003-forderung-der-landrechtsverwaltung-promoting-land-rights.md,2020-01-01,source,dpi.govtech|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
kfw-sen-001,2022-01-01-kfw-sen-001-forderung-der-digitalisierung-in-der-offentlichen.md,2022-01-01,source,dpi.govtech|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
kfw-sen-002,2022-01-01-kfw-sen-002-forderung-der-landrechtsverwaltung-ii-promoting-land.md,2022-01-01,source,dpi.govtech|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
bmz-sen-001,2024-01-01-bmz-sen-001-promoting-digital-transformation-processes-in-senegal.md,2024-01-01,source,gov.policy|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-sen-001,2023-01-01-ec-sen-001-appui-a-la-gouvernance-inclusion-et.md,2023-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-sen-002,2024-01-01-ec-sen-002-projet-dappui-a-la-transformation-numerique.md,2024-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
mcf-sen-youngafricaworks-2019,2019-01-01-mcf-sen-youngafricaworks-2019-young-africa-works-in-senegal.md,2019-01-01,source,capacity.training|finance.new,high,not attempted,
wb-sen-001,2023-02-09-wb-sen-001-senegal-digital-economy-acceleration-project.md,2023-02-09,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""connectivity""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
axian-sen-tigo-acquisition-2018,2018-01-01-axian-sen-tigo-acquisition-2018-axian-consortium-acquisition-of-tigo-senegal.md,2018-01-01,source,infra.connect|finance.new|dpi.pay,none,not attempted,"slug inferred from ""network"""
bii-sen-001,2025-01-01-bii-sen-001-wave-mobile-money-debt-investment-mobile.md,2025-01-01,source,dpi.pay|finance.new,high,d-portal ok,
afd-sen-001,2021-01-01-afd-sen-001-senegal-collection-and-use-of-gender-disaggregated.md,2021-01-01,source,data.statistics|finance.new,med,d-portal ok,
bii-sen-002,2024-01-01-bii-sen-002-sonatel-sustainability-linked-loan-telecoms-infrastructure-senegal.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
ifc-sen-001,2024-01-01-ifc-sen-001-sonatel-sustainability-linked-loan-ifc-a-loan.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
eximbank-cn-sle-001,2019-01-01-eximbank-cn-sle-001-china-eximbank-provides-rmb-207-million.md,2019-01-01,source,infra.connect|finance.mou,high,not attempted,
mcc-sle-scada-transmission-2024,2024-01-01-mcc-sle-scada-transmission-2024-sierra-leone-compact-transmission-dispatch-center.md,2024-01-01,source,tech.industry|finance.new,med,not attempted,
mcc-sle-scada-distribution-2024,2024-01-01-mcc-sle-scada-distribution-2024-sierra-leone-compact-distribution-dispatch-center.md,2024-01-01,source,tech.industry|finance.new,med,not attempted,
miga-sle-orange-sierraleone-2018,2018-01-01-miga-sle-orange-sierraleone-2018-sonatel-mobile-telecom-services-orange-sierra.md,2018-01-01,source,infra.connect|finance.new,high,not attempted,
miga-sle-escotel-2021,2021-01-01-miga-sle-escotel-2021-escotel-sierra-leone-solar-power-for.md,2021-01-01,source,infra.energy|finance.new,med,not attempted,
afdb-sle-001,2025-01-01-afdb-sle-001-sierra-leone---digital-innovation-for.md,2025-01-01,source,dpi.govtech|finance.new|dpi.pay,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-sle-002,2020-01-01-ec-sle-002-it-and-physical-infrastructure-support-to.md,2020-01-01,source,dpi.id|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-sle-001,2022-01-01-ec-sle-001-innovative-model-combining-block-farming-and.md,2022-01-01,source,dpi.mis|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
wb-sle-001,2022-07-22-wb-sle-001-sierra-leone-digital-transformation-project.md,2022-07-22,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""broadband""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
unicef-sle-giga-isdb-2022,2022-01-01-unicef-sle-giga-isdb-2022-digital-connectivity-in-schools-to-accelerate.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
afdb-som-001,2016-01-01-afdb-som-001-somalia---national-statistical-capacity-building.md,2016-01-01,source,gov.policy|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
afdb-som-002,2022-01-01-afdb-som-002-somalia-statistics-development-support-project-for.md,2022-01-01,source,data.statistics|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
fcdo-som-001,2021-01-01-fcdo-som-001-support-to-statistics-and-statistical-capacity.md,2021-01-01,source,gov.policy|finance.new,med,d-portal ok,
ec-som-001,2024-01-01-ec-som-001-ict-support-to-the-security-justice.md,2024-01-01,source,dpi.govtech|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
wb-som-003,2015-06-08-wb-som-003-ict-sector-support-in-somalia-phase.md,2015-06-08,source,infra.connect|finance.new,med,wb-api ok,published raised to day precision from enriched board-approval date
wb-som-004,2015-07-07-wb-som-004-somalia-second-public-financial-management-capacity.md,2015-07-07,source,dpi.govtech|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date
wb-som-002,2019-03-07-wb-som-002-somalia-capacity-advancement-livelihoods-and-entrepreneurship.md,2019-03-07,source,dpi.pay|finance.new,review,wb-api ok,"slug inferred from ""financial inclusion""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
wb-som-001,2021-06-09-wb-som-001-somalia-capacity-advancement-livelihoods-and-entrepreneurship.md,2021-06-09,source,capacity.training|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date
sida-som-digital-health-2019,2019-01-01-sida-som-digital-health-2019-digital-health-somalia-2019-2026.md,2019-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
ec-ssd-001,,,,,,dropped,OUT OF SCOPE -> no record built (community resilience / conflict management)
china-mofcom-ssd-001,2016-01-01-china-mofcom-ssd-001-chinese-government-provides-6-million-grant.md,2016-01-01,source,capacity.training|finance.new,none,not attempted,"slug inferred from ""training"""
china-mofcom-ssd-003,2020-01-01-china-mofcom-ssd-003-chinese-government-provides-20-million-grant.md,2020-01-01,source,capacity.training|finance.new,none,not attempted,"slug inferred from ""training"""
finnfund-ssd-crei-2024,2024-01-01-finnfund-ssd-crei-2024-crei-south-sudan-telecom-energy-infrastructure.md,2024-01-01,source,infra.connect|finance.new,high,not attempted,
eximbank-cn-ssd-001,2018-01-01-eximbank-cn-ssd-001-china-eximbank-provides-2488-million-loan.md,2018-01-01,source,tech.industry|finance.mou,med,not attempted,
wb-stp-001,2022-06-15-wb-stp-001-digital-sao-tome-and-principe.md,2022-06-15,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""connectivity""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
afdb-stp-001,2017-01-01-afdb-stp-001-sao-tome-and-principe---payments.md,2017-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
wb-swz-002,2020-01-01-wb-swz-002-eswatini-ifmis-and-pfm-capacity-building.md,2020-01-01,source,dpi.govtech|finance.new,high,wb-api ok,
wb-swz-001,2026-01-01-wb-swz-001-digital-eswatini-project.md,2026-01-01,source,infra.connect|finance.new,review,wb-api failed: no project in response,"slug inferred from ""broadband""; crosswalk confidence=review"
indiaexim-swz-drs-data-centre-2021,2021-01-01-indiaexim-swz-drs-data-centre-2021-construction-of-disaster-recovery-site-for.md,2021-01-01,source,infra.store|finance.new,high,not attempted,
tdb-syc-cws-acquisition-2019,2019-01-01-tdb-syc-cws-acquisition-2019-cable-wireless-seychelles-acquisition-financing.md,2019-01-01,source,infra.connect|finance.new,high,not attempted,
tdb-syc-cws-refinancing-2022,2022-01-01-tdb-syc-cws-refinancing-2022-cable-wireless-seychelles-debt-refinancing-and.md,2022-01-01,source,infra.connect|finance.new,high,not attempted,
wb-tcd-003,2017-04-03-wb-tcd-003-chad-statistical-development-project.md,2017-04-03,source,gov.policy|finance.new,med,wb-api ok,published raised to day precision from enriched board-approval date
wb-tcd-002,2018-07-06-wb-tcd-002-chad-digitalization-of-revenue-administrations-and.md,2018-07-06,source,dpi.govtech|finance.new,high,wb-api ok,published raised to day precision from enriched board-approval date
wb-tcd-001,2024-09-25-wb-tcd-001-chad-digital-transformation-project.md,2024-09-25,source,capacity.training|finance.new,review,wb-api ok,"slug inferred from ""capacity build""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
china-mofcom-tcd-001,2019-01-01-china-mofcom-tcd-001-chinese-government-provides-rmb-170-million.md,2019-01-01,source,infra.connect|finance.mou,high,not attempted,
eximbank-cn-tcd-001,2019-01-01-eximbank-cn-tcd-001-china-eximbank-provides-rmb-1316-billion.md,2019-01-01,source,infra.connect|finance.mou,high,not attempted,
bmz-tgo-001,2022-01-01-bmz-tgo-001-digitale-transformation-digital-transformation-in-togo.md,2022-01-01,source,tech.innovate|finance.new,review,d-portal ok,"slug inferred from ""innovation""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
kfw-tgo-002,2024-01-01-kfw-tgo-002-e-governance-fur-effiziente-finanzverwaltung.md,2024-01-01,source,dpi.govtech|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
kfw-tgo-001,2025-01-01-kfw-tgo-001-e-governance-fur-effiziente-finanzverwaltung-ii-efficient.md,2025-01-01,source,dpi.govtech|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ifc-tgo-001,2024-01-01-ifc-tgo-001-axian-togo-togocom-telecom-expansion-loan.md,2024-01-01,source,infra.connect|finance.new|dpi.pay,high,d-portal ok,
ec-tgo-002,,,,,,dropped,OUT OF SCOPE -> no record built (women's rights and gender equality)
ec-tgo-001,2024-01-01-ec-tgo-001-programme-de-soutien-a-la-transformation.md,2024-01-01,source,capacity.training|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
wb-tgo-001,2024-12-18-wb-tgo-001-togo-digital-acceleration-project.md,2024-12-18,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""broadband""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
gates-tza-002,2024-01-01-gates-tza-002-tips-tanzania-instant-payment-system-phase.md,2024-01-01,source,dpi.pay|finance.new,high,d-portal ok,
gates-tza-005,2023-01-01-gates-tza-005-research-financial-digital-inclusion-for-women.md,2023-01-01,source,dpi.pay|finance.new,med,d-portal ok,
gates-tza-004,2025-01-01-gates-tza-004-tanzania-closing-the-gender-gap-in.md,2025-01-01,source,dpi.pay|finance.new,med,d-portal ok,
gates-tza-003,2025-01-01-gates-tza-003-empower-women-enterprises-using-data-digital.md,2025-01-01,source,dpi.pay|finance.new,med,d-portal ok,
gates-tza-001,2018-01-01-gates-tza-001-tanzania-instant-payment-system-tips.md,2018-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
kfw-tza-001,2022-01-01-kfw-tza-001-digitale-losungen-zur-erzielung-von-allgemeiner.md,2022-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
kfw-tza-002,2023-01-01-kfw-tza-002-traffic-management-for-protected-areas-through.md,2023-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
bmz-tza-001,2024-01-01-bmz-tza-001-digital-center-with-a-focus-on.md,2024-01-01,source,include.divides|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-tza-002,2021-01-01-ec-tza-002-digital4tanzania-d4t.md,2021-01-01,source,infra.connect|finance.new,review,d-portal ok,"slug inferred from ""connectivity""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
ec-tza-006,2021-01-01-ec-tza-006-tz-business-environment-growth-and-innovation.md,2021-01-01,source,gov.policy|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
ec-tza-004,2022-01-01-ec-tza-004-tanzania-inclusive-digital-economy-tide.md,2022-01-01,source,include.access|finance.new,review,d-portal ok,"slug inferred from ""inclusive""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
ec-tza-007,,,,,,dropped,OUT OF SCOPE -> no record built (youth social cohesion)
ec-tza-010,2024-01-01-ec-tza-010-good-financial-governance-phase-iii-in.md,2024-01-01,source,include.access|finance.new,none,d-portal ok,"slug inferred from ""inclusive""; recip_org blank in source -> single entity tag; recipient unspecified"
wb-tza-001,2021-05-27-wb-tza-001-digital-tanzania-project.md,2021-05-27,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""broadband""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
norrsken22-tza-nala-2024,2024-01-01-norrsken22-tza-nala-2024-norrsken22-investment-in-nala-40m-series.md,2024-01-01,source,dpi.pay|finance.new,high,not attempted,
bii-tza-001,2024-01-01-bii-tza-001-helios-towers-toa-tanzania-debt-investment.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
axian-tza-tigo-acquisition-2022,2022-01-01-axian-tza-tigo-acquisition-2022-axian-rostam-consortium-acquisition-of-tigo-tanzania.md,2022-01-01,source,infra.connect|finance.new,none,not attempted,"slug inferred from ""telecom"""
vodacom-tza-mpesa-upgrade-2026,2026-01-01-vodacom-tza-mpesa-upgrade-2026-vodacom-tanzania-m-pesa-platform-modernisation-fintech.md,2026-01-01,source,dpi.pay|finance.new,high,not attempted,
zte-tza-001,2015-01-01-zte-tza-001-zte-grants-35-million-usd-for.md,2015-01-01,source,tech.industry|finance.new,med,not attempted,
usaid-tza-health-information-s-2017,2017-01-01-usaid-tza-health-information-s-2017-health-information-systems---tanzania.md,2017-01-01,source,tech.innovate|finance.new,review,d-portal ok,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
gac-tza-birth-reg-tech-2015,2015-01-01-gac-tza-birth-reg-tech-2015-scaling-up-birth-registration-using-innovative-technology.md,2015-01-01,source,dpi.id|finance.new,high,d-portal ok,
huawei-tza-001,2023-01-01-huawei-tza-001-national-ict-broadband-backbone-nictbb-extension.md,2023-01-01,source,infra.connect|finance.new,high,not attempted,
edcf-tza-resident-registration-2021,2021-01-01-edcf-tza-resident-registration-2021-tanzania-resident-registration-system-expansion-project.md,2021-01-01,source,dpi.id|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
edcf-tza-land-information-system-2021,2021-01-01-edcf-tza-land-information-system-2021-tanzania-land-information-infrastructure-development-project.md,2021-01-01,source,data.satellite|finance.new,med,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
koica-tza-science-ict-education-2022,2022-01-01-koica-tza-science-ict-education-2022-project-to-strengthen-science-and-ict.md,2022-01-01,source,capacity.literacy|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
infracoafrica-tza-mawingu-2-2024,2024-01-01-infracoafrica-tza-mawingu-2-2024-mawingu-20-tanzania-rural-broadband-expansion.md,2024-01-01,source,infra.connect|finance.new,high,d-portal ok,
state-tza-tanzania-cyber-partnership-2021,2021-01-01-state-tza-tanzania-cyber-partnership-2021-us---tanzania-cyber-partnership-5g6g.md,2021-01-01,source,infra.cybersec|finance.new,high,d-portal ok,
hhs-oga-tza-tanzania-digital-hea-2021,2021-01-01-hhs-oga-tza-tanzania-digital-hea-2021-tanzania-digital-health-for-pepfar-strengthening.md,2021-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
miga-tza-airtel-mobile-money-2025,2025-01-01-miga-tza-airtel-mobile-money-2025-airtel-mobile-money-tanzania-digital-financial.md,2025-01-01,source,dpi.pay|finance.new,high,not attempted,
usaid-tza-digital-square-tanza-2021,2021-01-01-usaid-tza-digital-square-tanza-2021-digital-square-tanzania-pepfar-strengthening-capacity.md,2021-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
fcdo-uga-001,2024-01-01-fcdo-uga-001-scaling-agriculture-investment-in-digital-ai.md,2024-01-01,source,dpi.mis|finance.new,med,d-portal failed: empty response,
mcf-uga-youngafricaworks-2020,2020-01-01-mcf-uga-youngafricaworks-2020-young-africa-works-in-uganda.md,2020-01-01,source,capacity.training|finance.new,high,not attempted,
partech-uga-tugende-2021,2021-01-01-partech-uga-tugende-2021-partech-africa-equity-investment-in-tugende.md,2021-01-01,source,dpi.pay|finance.new,med,not attempted,
wb-uga-001,2021-06-02-wb-uga-001-uganda-digital-acceleration-project---govnet.md,2021-06-02,source,infra.connect|finance.new,review,wb-api ok,"slug inferred from ""network""; crosswalk confidence=review; published raised to day precision from enriched board-approval date"
wb-uga-002,2022-12-22-wb-uga-002-uganda-climate-smart-agricultural-transformation-digital.md,2022-12-22,source,dpi.mis|finance.new,med,wb-api ok,published raised to day precision from enriched board-approval date; recip_org blank in source -> single entity tag; recipient unspecified
partech-uga-tugende-2022,2022-01-01-partech-uga-tugende-2022-partech-africa-pre-series-b-equity-investment.md,2022-01-01,source,dpi.pay|finance.new,med,not attempted,
china-mofcom-uga-002,2017-01-01-china-mofcom-uga-002-chinese-government-provides-rmb-200-million.md,2017-01-01,source,dpi.govtech|finance.new,high,not attempted,
sida-uga-connect-rural-uncdf-2019,2019-01-01-sida-uga-connect-rural-uncdf-2019-connect-rural-uganda---digital-inclusion.md,2019-01-01,source,include.access|finance.new|dpi.pay,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
press-chn-uga-2023-001,2023-01-01-press-chn-uga-2023-001-national-data-transmission-backbone-infrastructuree-government-infrastructure.md,2023-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,
enabel-uga-d4gw-2021,2021-01-01-enabel-uga-d4gw-2021-digital-for-girls-and-women-uganda.md,2021-01-01,source,include.divides|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
koica-uga-makerere-elearning-2025,2025-01-01-koica-uga-makerere-elearning-2025-project-to-enhance-distance-education-environment.md,2025-01-01,source,tech.innovate|finance.new,review,not attempted,crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified
bio-uga-towerco-2024,2024-01-01-bio-uga-towerco-2024-towerco-of-africa-uganda-rural-telecom.md,2024-01-01,source,infra.connect|finance.new,high,not attempted,recip_org blank in source -> single entity tag; recipient unspecified
eximbank-cn-uga-002,2023-01-01-eximbank-cn-uga-002-national-data-transmission-backbone-infrastructure-and.md,2023-01-01,source,infra.connect|finance.new,high,d-portal failed: empty response,
eib-uga-001,2023-01-01-eib-uga-001-uganda-telecom-tower-expansion-towerco-of.md,2023-01-01,source,infra.connect|finance.new,high,d-portal ok,
dgis-uga-emata-digital-loans-dairy-2022,2022-01-01-dgis-uga-emata-digital-loans-dairy-2022-emata-digital-loans-to-smallholder-dairy.md,2022-01-01,source,dpi.mis|finance.new,med,d-portal ok,
itu-uga-ict-strategy-2021,2021-01-01-itu-uga-ict-strategy-2021-technical-assistance-and-training-to-uganda.md,2021-01-01,source,gov.policy|finance.new,high,not attempted,
miga-uga-airtel-mobile-money-2022,2022-01-01-miga-uga-airtel-mobile-money-2022-airtel-mobile-money-uganda-digital-financial.md,2022-01-01,source,dpi.pay|finance.new,high,not attempted,"disbursed reported as 0 on a completed deal -> treated as unknown, not zero"
gates-reg-056,2019-01-01-gates-reg-056-id4d-phase-ii-enabling-development-of.md,2019-01-01,source,dpi.id|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-153,2020-01-01-gates-reg-153-global-cybersecurity-strategy-for-financial-inclusion.md,2020-01-01,source,infra.cybersec|finance.new|dpi.pay,med,d-portal ok,
gates-reg-107,2021-01-01-gates-reg-107-international-bank-for-reconstruction-and-developmentg2px.md,2021-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-032,2021-01-01-gates-reg-032-modular-open-source-identification-platform-mosip.md,2021-01-01,source,dpi.id|finance.new|dpi.pay,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-114,2022-01-01-gates-reg-114-gsma---mmu-5-innovation-lab.md,2022-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-188,2022-01-01-gates-reg-188-digital-public-goods-charter-financing-platform.md,2022-01-01,source,dpi.govtech|finance.new,review,d-portal ok,"slug inferred from the source text: ""Digital Public Goods Charter: Financing Platform""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
gates-reg-135,2024-01-01-gates-reg-135-enhancing-security-and-privacy-of-national.md,2024-01-01,source,dpi.id|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-182,2023-01-01-gates-reg-182-dpga-50-in-5-campaign.md,2023-01-01,source,include.access|finance.new,review,d-portal ok,"slug inferred from ""inclusive""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
gates-reg-098,2023-01-01-gates-reg-098-tazama-project.md,2023-01-01,source,infra.cybersec|finance.new|dpi.pay,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-097,2023-01-01-gates-reg-097-global-financial-inclusion-indicators-2024.md,2023-01-01,source,data.statistics|finance.new|dpi.pay,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-145,2024-01-01-gates-reg-145-alliance-for-financial-inclusion---phase.md,2024-01-01,source,dpi.pay|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-179,2024-01-01-gates-reg-179-africa-dfi-dpi-champions--growth-financial.md,2024-01-01,source,dpi.pay|finance.new,review,d-portal ok,"slug inferred from ""financial inclusion""; crosswalk confidence=review"
gates-reg-213,2024-01-01-gates-reg-213-dpi-safeguards-initiative-to-advance-dpi.md,2024-01-01,source,gov.standards|finance.new,review,d-portal ok,"slug inferred from the source text: ""DPI safeguards principles, definitions and implementation protocols""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
gates-reg-197,2025-01-01-gates-reg-197-digital-public-infrastructure-dpi---donor.md,2025-01-01,source,include.access|finance.new,review,d-portal ok,"slug inferred from ""inclusive""; crosswalk confidence=review; recip_org blank in source -> single entity tag; recipient unspecified"
gates-reg-212,,,,,,dropped,OUT OF SCOPE -> no record built (general development advocacy; DPI one of four themes)
gates-reg-146,2025-01-01-gates-reg-146-aligning-financial-inclusion-policy-goals-with.md,2025-01-01,source,dpi.pay|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-057,2025-01-01-gates-reg-057-identification-for-development-scaling-digital-public.md,2025-01-01,source,dpi.id|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-156,2025-01-01-gates-reg-156-g2px-third-phase-supplement.md,2025-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-175,2017-01-01-gates-reg-175-financial-inclusion-global-initiative-figi.md,2017-01-01,source,dpi.pay|finance.new,high,d-portal ok,"recip_org blank in source -> single entity tag; recipient unspecified; disbursed reported as 0 on a completed deal -> treated as unknown, not zero"
gates-reg-087,2018-01-01-gates-reg-087-alliance-for-financial-inclusion---phase.md,2018-01-01,source,dpi.pay|finance.new,med,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-125,2018-01-01-gates-reg-125-mobile-money-research-and-innovation-laboratory.md,2018-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
gates-reg-139,2019-01-01-gates-reg-139-gsma-mmu-phase-4-mobile-payments.md,2019-01-01,source,dpi.pay|finance.new,high,d-portal ok,recip_org blank in source -> single entity tag; recipient unspecified
